2025/10/12 19:10:01.556076 [INFO] Log Publish not set, skipping...
2025/10/12 19:30:01.586288 [INFO] Log Publish not set, skipping...
2025/10/12 19:50:01.605890 [INFO] Log Publish not set, skipping...
2025/10/12 20:10:01.069149 [INFO] Log Publish not set, skipping...
2025/10/12 20:30:01.087307 [INFO] Log Publish not set, skipping...
2025/10/12 20:50:01.115061 [INFO] Log Publish not set, skipping...
2025/10/12 21:10:01.353975 [INFO] Log Publish not set, skipping...
2025/10/12 21:30:01.395314 [INFO] Log Publish not set, skipping...
2025/10/12 21:50:01.433899 [INFO] Log Publish not set, skipping...
2025/10/12 22:10:01.024571 [INFO] Log Publish not set, skipping...
2025/10/12 22:30:01.059315 [INFO] Log Publish not set, skipping...
2025/10/12 22:50:01.083004 [INFO] Log Publish not set, skipping...
2025/10/12 23:10:01.310420 [INFO] Log Publish not set, skipping...
2025/10/12 23:30:01.330782 [INFO] Log Publish not set, skipping...
2025/10/12 23:50:01.375798 [INFO] Log Publish not set, skipping...
2025/10/13 00:10:01.861947 [INFO] Log Publish not set, skipping...
2025/10/13 00:30:01.905999 [INFO] Log Publish not set, skipping...
2025/10/13 00:50:02.009235 [INFO] Log Publish not set, skipping...
2025/10/13 01:10:01.161709 [INFO] Log Publish not set, skipping...
2025/10/13 01:30:01.206478 [INFO] Log Publish not set, skipping...
2025/10/13 01:50:01.242350 [INFO] Log Publish not set, skipping...
2025/10/13 02:10:01.554898 [INFO] Log Publish not set, skipping...
2025/10/13 02:30:01.598872 [INFO] Log Publish not set, skipping...
2025/10/13 02:50:01.716088 [INFO] Log Publish not set, skipping...
2025/10/13 03:10:01.300670 [INFO] Log Publish not set, skipping...
2025/10/13 03:30:01.334454 [INFO] Log Publish not set, skipping...
2025/10/13 03:50:01.399520 [INFO] Log Publish not set, skipping...
2025/10/13 04:10:01.859212 [INFO] Log Publish not set, skipping...
2025/10/13 04:30:01.957021 [INFO] Log Publish not set, skipping...
2025/10/13 04:50:01.994400 [INFO] Log Publish not set, skipping...
2025/10/13 05:10:01.386903 [INFO] Log Publish not set, skipping...
2025/10/13 05:30:01.414720 [INFO] Log Publish not set, skipping...
2025/10/13 05:50:01.445214 [INFO] Log Publish not set, skipping...
2025/10/13 06:10:01.871164 [INFO] Log Publish not set, skipping...
2025/10/13 06:30:01.908965 [INFO] Log Publish not set, skipping...
2025/10/13 06:50:01.965852 [INFO] Log Publish not set, skipping...
2025/10/13 07:10:01.175455 [INFO] Log Publish not set, skipping...
2025/10/13 07:30:01.228437 [INFO] Log Publish not set, skipping...
2025/10/13 07:50:01.251111 [INFO] Log Publish not set, skipping...
2025/10/13 08:10:01.630967 [INFO] Log Publish not set, skipping...
2025/10/13 08:30:01.671271 [INFO] Log Publish not set, skipping...
2025/10/13 08:50:01.710352 [INFO] Log Publish not set, skipping...
2025/10/13 09:10:01.114741 [INFO] Log Publish not set, skipping...
2025/10/13 09:30:01.135526 [INFO] Log Publish not set, skipping...
2025/10/13 09:50:01.154143 [INFO] Log Publish not set, skipping...
2025/10/13 10:10:01.416817 [INFO] Log Publish not set, skipping...
2025/10/13 10:30:01.438763 [INFO] Log Publish not set, skipping...
2025/10/13 10:50:01.478434 [INFO] Log Publish not set, skipping...
2025/10/13 11:10:01.812878 [INFO] Log Publish not set, skipping...
2025/10/13 11:30:01.861701 [INFO] Log Publish not set, skipping...
2025/10/13 11:50:01.898314 [INFO] Log Publish not set, skipping...
2025/10/13 12:10:01.368993 [INFO] Log Publish not set, skipping...
2025/10/13 12:30:01.445429 [INFO] Log Publish not set, skipping...
2025/10/13 12:50:01.496996 [INFO] Log Publish not set, skipping...
2025/10/13 13:10:01.067237 [INFO] Log Publish not set, skipping...
2025/10/13 13:30:01.083874 [INFO] Log Publish not set, skipping...
2025/10/13 13:50:01.100253 [INFO] Log Publish not set, skipping...
2025/10/13 14:10:01.318626 [INFO] Log Publish not set, skipping...
2025/10/13 14:30:01.363290 [INFO] Log Publish not set, skipping...
2025/10/13 14:50:01.404029 [INFO] Log Publish not set, skipping...
2025/10/13 15:10:01.757111 [INFO] Log Publish not set, skipping...
2025/10/13 15:30:01.791290 [INFO] Log Publish not set, skipping...
2025/10/13 15:50:01.840944 [INFO] Log Publish not set, skipping...
2025/10/13 16:10:01.125338 [INFO] Log Publish not set, skipping...
2025/10/13 16:30:01.158488 [INFO] Log Publish not set, skipping...
2025/10/13 16:50:01.180764 [INFO] Log Publish not set, skipping...
2025/10/13 17:10:01.570892 [INFO] Log Publish not set, skipping...
2025/10/13 17:30:01.611727 [INFO] Log Publish not set, skipping...
2025/10/13 17:50:01.643139 [INFO] Log Publish not set, skipping...
2025/10/13 18:10:01.050136 [INFO] Log Publish not set, skipping...
2025/10/13 18:30:01.105329 [INFO] Log Publish not set, skipping...
2025/10/13 18:50:01.131269 [INFO] Log Publish not set, skipping...
2025/10/13 19:10:01.369242 [INFO] Log Publish not set, skipping...
2025/10/13 19:30:01.396517 [INFO] Log Publish not set, skipping...
2025/10/13 19:50:01.447597 [INFO] Log Publish not set, skipping...
2025/10/13 20:10:01.765956 [INFO] Log Publish not set, skipping...
2025/10/13 20:30:01.833008 [INFO] Log Publish not set, skipping...
2025/10/13 20:50:01.861650 [INFO] Log Publish not set, skipping...
2025/10/13 21:10:01.238199 [INFO] Log Publish not set, skipping...
2025/10/13 21:30:01.261976 [INFO] Log Publish not set, skipping...
2025/10/13 21:50:01.306057 [INFO] Log Publish not set, skipping...
2025/10/13 22:10:01.724199 [INFO] Log Publish not set, skipping...
2025/10/13 22:30:01.782745 [INFO] Log Publish not set, skipping...
2025/10/13 22:50:01.823410 [INFO] Log Publish not set, skipping...
2025/10/13 23:10:01.087077 [INFO] Log Publish not set, skipping...
2025/10/13 23:30:01.110215 [INFO] Log Publish not set, skipping...
2025/10/13 23:50:01.165452 [INFO] Log Publish not set, skipping...
2025/10/14 00:10:01.612823 [INFO] Log Publish not set, skipping...
2025/10/14 00:30:01.710793 [INFO] Log Publish not set, skipping...
2025/10/14 00:50:01.743765 [INFO] Log Publish not set, skipping...
2025/10/14 01:10:01.323450 [INFO] Log Publish not set, skipping...
2025/10/14 01:30:01.365471 [INFO] Log Publish not set, skipping...
2025/10/14 01:50:01.391048 [INFO] Log Publish not set, skipping...
2025/10/14 02:10:01.700044 [INFO] Log Publish not set, skipping...
2025/10/14 02:30:01.763842 [INFO] Log Publish not set, skipping...
2025/10/14 02:50:01.803498 [INFO] Log Publish not set, skipping...
2025/10/14 03:10:01.090280 [INFO] Log Publish not set, skipping...
2025/10/14 03:30:01.116782 [INFO] Log Publish not set, skipping...
2025/10/14 03:50:01.138694 [INFO] Log Publish not set, skipping...
2025/10/14 04:10:01.421628 [INFO] Log Publish not set, skipping...
2025/10/14 04:30:01.452523 [INFO] Log Publish not set, skipping...
2025/10/14 04:50:01.490689 [INFO] Log Publish not set, skipping...
2025/10/14 05:10:01.814033 [INFO] Log Publish not set, skipping...
2025/10/14 05:30:01.946849 [INFO] Log Publish not set, skipping...
2025/10/14 05:50:01.982714 [INFO] Log Publish not set, skipping...
2025/10/14 06:10:01.354877 [INFO] Log Publish not set, skipping...
2025/10/14 06:30:01.389274 [INFO] Log Publish not set, skipping...
2025/10/14 06:50:01.427485 [INFO] Log Publish not set, skipping...
2025/10/14 07:10:01.979087 [INFO] Log Publish not set, skipping...
2025/10/14 07:30:02.022906 [INFO] Log Publish not set, skipping...
2025/10/14 07:50:01.040637 [INFO] Log Publish not set, skipping...
2025/10/14 08:10:01.178863 [INFO] Log Publish not set, skipping...
2025/10/14 08:30:01.200866 [INFO] Log Publish not set, skipping...
2025/10/14 08:50:01.235602 [INFO] Log Publish not set, skipping...
2025/10/14 09:10:01.595246 [INFO] Log Publish not set, skipping...
2025/10/14 09:30:01.640366 [INFO] Log Publish not set, skipping...
2025/10/14 09:50:01.699176 [INFO] Log Publish not set, skipping...
2025/10/14 10:10:01.158531 [INFO] Log Publish not set, skipping...
2025/10/14 10:30:01.192565 [INFO] Log Publish not set, skipping...
2025/10/14 10:50:01.211582 [INFO] Log Publish not set, skipping...
2025/10/14 11:10:01.488290 [INFO] Log Publish not set, skipping...
2025/10/14 11:30:01.541397 [INFO] Log Publish not set, skipping...
2025/10/14 11:50:01.569703 [INFO] Log Publish not set, skipping...
2025/10/14 12:10:01.974328 [INFO] Log Publish not set, skipping...
2025/10/14 12:30:02.020391 [INFO] Log Publish not set, skipping...
2025/10/14 12:50:01.035063 [INFO] Log Publish not set, skipping...
2025/10/14 13:10:01.236702 [INFO] Log Publish not set, skipping...
2025/10/14 13:30:01.319952 [INFO] Log Publish not set, skipping...
2025/10/14 13:50:01.357390 [INFO] Log Publish not set, skipping...
2025/10/14 14:10:01.741045 [INFO] Log Publish not set, skipping...
2025/10/14 14:30:01.793471 [INFO] Log Publish not set, skipping...
2025/10/14 14:50:01.885240 [INFO] Log Publish not set, skipping...
2025/10/14 15:10:01.164170 [INFO] Log Publish not set, skipping...
2025/10/14 15:30:01.198759 [INFO] Log Publish not set, skipping...
2025/10/14 15:50:01.222679 [INFO] Log Publish not set, skipping...
2025/10/14 16:10:01.459737 [INFO] Log Publish not set, skipping...
2025/10/14 16:30:01.495647 [INFO] Log Publish not set, skipping...
2025/10/14 16:50:01.522288 [INFO] Log Publish not set, skipping...
2025/10/14 17:10:02.041938 [INFO] Log Publish not set, skipping...
2025/10/14 17:30:01.068121 [INFO] Log Publish not set, skipping...
2025/10/14 17:50:01.091472 [INFO] Log Publish not set, skipping...
2025/10/14 18:10:01.361254 [INFO] Log Publish not set, skipping...
2025/10/14 18:30:01.391552 [INFO] Log Publish not set, skipping...
2025/10/14 18:50:01.435446 [INFO] Log Publish not set, skipping...
2025/10/14 19:10:01.911378 [INFO] Log Publish not set, skipping...
2025/10/14 19:30:01.956503 [INFO] Log Publish not set, skipping...
2025/10/14 19:50:01.995973 [INFO] Log Publish not set, skipping...
2025/10/14 20:10:01.366981 [INFO] Log Publish not set, skipping...
2025/10/14 20:30:01.406868 [INFO] Log Publish not set, skipping...
2025/10/14 20:50:01.436192 [INFO] Log Publish not set, skipping...
2025/10/14 21:10:01.986294 [INFO] Log Publish not set, skipping...
2025/10/14 21:30:02.030832 [INFO] Log Publish not set, skipping...
2025/10/14 21:50:01.054131 [INFO] Log Publish not set, skipping...
2025/10/14 22:10:01.226010 [INFO] Log Publish not set, skipping...
2025/10/14 22:30:01.259965 [INFO] Log Publish not set, skipping...
2025/10/14 22:50:01.302561 [INFO] Log Publish not set, skipping...
2025/10/14 23:10:01.747003 [INFO] Log Publish not set, skipping...
2025/10/14 23:30:01.809823 [INFO] Log Publish not set, skipping...
2025/10/14 23:50:01.914603 [INFO] Log Publish not set, skipping...
2025/10/15 00:10:01.416027 [INFO] Log Publish not set, skipping...
2025/10/15 00:30:01.455048 [INFO] Log Publish not set, skipping...
2025/10/15 00:50:01.517875 [INFO] Log Publish not set, skipping...
2025/10/15 01:10:01.132988 [INFO] Log Publish not set, skipping...
2025/10/15 01:30:01.172122 [INFO] Log Publish not set, skipping...
2025/10/15 01:50:01.217559 [INFO] Log Publish not set, skipping...
2025/10/15 02:10:01.722669 [INFO] Log Publish not set, skipping...
2025/10/15 02:30:01.769170 [INFO] Log Publish not set, skipping...
2025/10/15 02:50:01.814671 [INFO] Log Publish not set, skipping...
2025/10/15 03:10:01.086990 [INFO] Log Publish not set, skipping...
2025/10/15 03:30:01.108871 [INFO] Log Publish not set, skipping...
2025/10/15 03:50:01.132983 [INFO] Log Publish not set, skipping...
2025/10/15 04:10:01.445911 [INFO] Log Publish not set, skipping...
2025/10/15 04:30:01.469356 [INFO] Log Publish not set, skipping...
2025/10/15 04:50:01.501676 [INFO] Log Publish not set, skipping...
2025/10/15 05:10:01.997470 [INFO] Log Publish not set, skipping...
2025/10/15 05:30:01.022193 [INFO] Log Publish not set, skipping...
2025/10/15 05:50:01.036512 [INFO] Log Publish not set, skipping...
2025/10/15 06:10:01.320263 [INFO] Log Publish not set, skipping...
2025/10/15 06:30:01.351714 [INFO] Log Publish not set, skipping...
2025/10/15 06:50:01.398370 [INFO] Log Publish not set, skipping...
2025/10/15 07:10:01.725449 [INFO] Log Publish not set, skipping...
2025/10/15 07:30:01.751141 [INFO] Log Publish not set, skipping...
2025/10/15 07:50:01.800872 [INFO] Log Publish not set, skipping...
2025/10/15 08:10:01.175311 [INFO] Log Publish not set, skipping...
2025/10/15 08:30:01.203661 [INFO] Log Publish not set, skipping...
2025/10/15 08:50:01.234891 [INFO] Log Publish not set, skipping...
2025/10/15 09:10:01.974132 [INFO] Log Publish not set, skipping...
2025/10/15 09:30:02.018085 [INFO] Log Publish not set, skipping...
2025/10/15 09:50:01.036070 [INFO] Log Publish not set, skipping...
2025/10/15 10:10:01.266534 [INFO] Log Publish not set, skipping...
2025/10/15 10:30:01.317844 [INFO] Log Publish not set, skipping...
2025/10/15 10:50:01.366126 [INFO] Log Publish not set, skipping...
2025/10/15 11:10:01.790850 [INFO] Log Publish not set, skipping...
2025/10/15 11:30:01.836033 [INFO] Log Publish not set, skipping...
2025/10/15 11:50:01.910387 [INFO] Log Publish not set, skipping...
2025/10/15 12:10:01.450837 [INFO] Log Publish not set, skipping...
2025/10/15 12:30:01.494267 [INFO] Log Publish not set, skipping...
2025/10/15 12:50:01.528905 [INFO] Log Publish not set, skipping...
2025/10/15 13:10:01.858415 [INFO] Log Publish not set, skipping...
2025/10/15 13:30:01.898981 [INFO] Log Publish not set, skipping...
2025/10/15 13:50:01.925107 [INFO] Log Publish not set, skipping...
2025/10/15 14:10:01.204695 [INFO] Log Publish not set, skipping...
2025/10/15 14:30:01.229829 [INFO] Log Publish not set, skipping...
2025/10/15 14:50:01.264296 [INFO] Log Publish not set, skipping...
2025/10/15 15:10:01.609825 [INFO] Log Publish not set, skipping...
2025/10/15 15:30:01.662997 [INFO] Log Publish not set, skipping...
2025/10/15 15:50:01.699155 [INFO] Log Publish not set, skipping...
2025/10/15 16:10:01.111705 [INFO] Log Publish not set, skipping...
2025/10/15 16:30:01.143025 [INFO] Log Publish not set, skipping...
2025/10/15 16:50:01.167815 [INFO] Log Publish not set, skipping...
2025/10/15 17:10:01.543399 [INFO] Log Publish not set, skipping...
2025/10/15 17:30:01.606557 [INFO] Log Publish not set, skipping...
2025/10/15 17:50:01.641943 [INFO] Log Publish not set, skipping...
2025/10/15 18:10:01.129430 [INFO] Log Publish not set, skipping...
2025/10/15 18:30:01.153507 [INFO] Log Publish not set, skipping...
2025/10/15 18:50:01.190126 [INFO] Log Publish not set, skipping...
2025/10/15 19:10:01.456882 [INFO] Log Publish not set, skipping...
2025/10/15 19:30:01.596482 [INFO] Log Publish not set, skipping...
2025/10/15 19:50:01.668205 [INFO] Log Publish not set, skipping...
2025/10/15 20:10:01.240006 [INFO] Log Publish not set, skipping...
2025/10/15 20:30:01.296256 [INFO] Log Publish not set, skipping...
2025/10/15 20:50:01.383385 [INFO] Log Publish not set, skipping...
2025/10/15 21:10:01.626148 [INFO] Log Publish not set, skipping...
2025/10/15 21:30:01.671972 [INFO] Log Publish not set, skipping...
2025/10/15 21:50:01.742086 [INFO] Log Publish not set, skipping...
2025/10/15 22:10:01.109029 [INFO] Log Publish not set, skipping...
2025/10/15 22:30:01.127099 [INFO] Log Publish not set, skipping...
2025/10/15 22:50:01.162471 [INFO] Log Publish not set, skipping...
2025/10/15 23:10:01.328432 [INFO] Log Publish not set, skipping...
2025/10/15 23:30:01.367448 [INFO] Log Publish not set, skipping...
2025/10/15 23:50:01.409028 [INFO] Log Publish not set, skipping...
2025/10/16 00:10:01.064005 [INFO] Log Publish not set, skipping...
2025/10/16 00:30:01.081486 [INFO] Log Publish not set, skipping...
2025/10/16 00:50:01.098870 [INFO] Log Publish not set, skipping...
2025/10/16 01:10:01.311255 [INFO] Log Publish not set, skipping...
2025/10/16 01:30:01.361607 [INFO] Log Publish not set, skipping...
2025/10/16 01:50:01.434988 [INFO] Log Publish not set, skipping...
2025/10/16 02:10:01.381552 [INFO] Log Publish not set, skipping...
2025/10/16 02:30:01.418123 [INFO] Log Publish not set, skipping...
2025/10/16 02:50:01.480696 [INFO] Log Publish not set, skipping...
2025/10/16 03:10:01.866873 [INFO] Log Publish not set, skipping...
2025/10/16 03:30:01.932728 [INFO] Log Publish not set, skipping...
2025/10/16 03:50:01.977102 [INFO] Log Publish not set, skipping...
2025/10/16 04:10:01.382101 [INFO] Log Publish not set, skipping...
2025/10/16 04:30:01.419378 [INFO] Log Publish not set, skipping...
2025/10/16 04:50:01.443743 [INFO] Log Publish not set, skipping...
2025/10/16 05:10:01.822267 [INFO] Log Publish not set, skipping...
2025/10/16 05:30:01.862998 [INFO] Log Publish not set, skipping...
2025/10/16 05:50:01.958580 [INFO] Log Publish not set, skipping...
2025/10/16 06:10:01.185998 [INFO] Log Publish not set, skipping...
2025/10/16 06:30:01.212657 [INFO] Log Publish not set, skipping...
2025/10/16 06:50:01.266515 [INFO] Log Publish not set, skipping...
2025/10/16 07:10:01.600900 [INFO] Log Publish not set, skipping...
2025/10/16 07:30:01.640291 [INFO] Log Publish not set, skipping...
2025/10/16 07:50:01.664999 [INFO] Log Publish not set, skipping...
2025/10/16 08:10:01.101458 [INFO] Log Publish not set, skipping...
2025/10/16 08:30:01.128623 [INFO] Log Publish not set, skipping...
2025/10/16 08:50:01.160373 [INFO] Log Publish not set, skipping...
2025/10/16 09:10:01.518363 [INFO] Log Publish not set, skipping...
2025/10/16 09:30:01.586546 [INFO] Log Publish not set, skipping...
2025/10/16 09:50:01.622705 [INFO] Log Publish not set, skipping...
2025/10/16 10:10:01.048782 [INFO] Log Publish not set, skipping...
2025/10/16 10:30:01.084943 [INFO] Log Publish not set, skipping...
2025/10/16 10:50:01.102471 [INFO] Log Publish not set, skipping...
2025/10/16 11:10:01.341070 [INFO] Log Publish not set, skipping...
2025/10/16 11:30:01.370140 [INFO] Log Publish not set, skipping...
2025/10/16 11:50:01.403084 [INFO] Log Publish not set, skipping...
2025/10/16 12:10:01.103110 [INFO] Log Publish not set, skipping...
2025/10/16 12:30:01.123597 [INFO] Log Publish not set, skipping...
2025/10/16 12:50:01.151946 [INFO] Log Publish not set, skipping...
2025/10/16 13:10:01.376797 [INFO] Log Publish not set, skipping...
2025/10/16 13:30:01.493365 [INFO] Log Publish not set, skipping...
2025/10/16 13:50:01.588985 [INFO] Log Publish not set, skipping...
2025/10/16 14:10:02.075681 [INFO] Log Publish not set, skipping...
2025/10/16 14:30:01.104457 [INFO] Log Publish not set, skipping...
2025/10/16 14:50:01.123981 [INFO] Log Publish not set, skipping...
2025/10/16 15:10:01.452153 [INFO] Log Publish not set, skipping...
2025/10/16 15:30:01.483041 [INFO] Log Publish not set, skipping...
2025/10/16 15:50:01.528448 [INFO] Log Publish not set, skipping...
2025/10/16 16:10:01.871125 [INFO] Log Publish not set, skipping...
2025/10/16 16:30:01.896281 [INFO] Log Publish not set, skipping...
2025/10/16 16:50:01.958149 [INFO] Log Publish not set, skipping...
2025/10/16 17:10:01.373715 [INFO] Log Publish not set, skipping...
2025/10/16 17:30:01.446384 [INFO] Log Publish not set, skipping...
2025/10/16 17:50:01.498980 [INFO] Log Publish not set, skipping...
2025/10/16 18:10:01.944376 [INFO] Log Publish not set, skipping...
2025/10/16 18:30:01.991705 [INFO] Log Publish not set, skipping...
2025/10/16 18:50:02.048823 [INFO] Log Publish not set, skipping...
2025/10/16 19:10:01.214213 [INFO] Log Publish not set, skipping...
2025/10/16 19:30:01.244986 [INFO] Log Publish not set, skipping...
2025/10/16 19:50:01.286933 [INFO] Log Publish not set, skipping...
2025/10/16 20:10:01.530250 [INFO] Log Publish not set, skipping...
2025/10/16 20:30:01.561913 [INFO] Log Publish not set, skipping...
2025/10/16 20:50:01.597001 [INFO] Log Publish not set, skipping...
2025/10/16 21:10:01.062921 [INFO] Log Publish not set, skipping...
2025/10/16 21:30:01.087581 [INFO] Log Publish not set, skipping...
2025/10/16 21:50:01.137072 [INFO] Log Publish not set, skipping...
2025/10/16 22:10:01.462099 [INFO] Log Publish not set, skipping...
2025/10/16 22:30:01.501488 [INFO] Log Publish not set, skipping...
2025/10/16 22:50:01.541630 [INFO] Log Publish not set, skipping...
2025/10/16 23:10:01.900649 [INFO] Log Publish not set, skipping...
2025/10/16 23:30:02.051794 [INFO] Log Publish not set, skipping...
2025/10/16 23:50:01.097251 [INFO] Log Publish not set, skipping...
2025/10/17 00:10:01.357319 [INFO] Log Publish not set, skipping...
2025/10/17 00:30:01.388622 [INFO] Log Publish not set, skipping...
2025/10/17 00:50:01.423026 [INFO] Log Publish not set, skipping...
2025/10/17 01:10:01.909180 [INFO] Log Publish not set, skipping...
2025/10/17 01:30:01.966752 [INFO] Log Publish not set, skipping...
2025/10/17 01:50:02.011685 [INFO] Log Publish not set, skipping...
2025/10/17 02:10:01.172758 [INFO] Log Publish not set, skipping...
2025/10/17 02:30:01.197064 [INFO] Log Publish not set, skipping...
2025/10/17 02:50:01.230693 [INFO] Log Publish not set, skipping...
2025/10/17 03:10:01.733159 [INFO] Log Publish not set, skipping...
2025/10/17 03:30:01.777017 [INFO] Log Publish not set, skipping...
2025/10/17 03:50:01.829496 [INFO] Log Publish not set, skipping...
2025/10/17 04:10:01.279002 [INFO] Log Publish not set, skipping...
2025/10/17 04:30:01.329567 [INFO] Log Publish not set, skipping...
2025/10/17 04:50:01.366557 [INFO] Log Publish not set, skipping...
2025/10/17 05:10:01.750541 [INFO] Log Publish not set, skipping...
2025/10/17 05:30:01.787493 [INFO] Log Publish not set, skipping...
2025/10/17 05:50:01.842749 [INFO] Log Publish not set, skipping...
2025/10/17 06:10:01.379934 [INFO] Log Publish not set, skipping...
2025/10/17 06:30:01.421595 [INFO] Log Publish not set, skipping...
2025/10/17 06:50:01.462227 [INFO] Log Publish not set, skipping...
2025/10/17 07:10:01.206477 [INFO] Log Publish not set, skipping...
2025/10/17 07:30:01.232317 [INFO] Log Publish not set, skipping...
2025/10/17 07:50:01.285278 [INFO] Log Publish not set, skipping...
2025/10/17 08:10:01.930897 [INFO] Log Publish not set, skipping...
2025/10/17 08:30:01.986242 [INFO] Log Publish not set, skipping...
2025/10/17 08:50:02.029912 [INFO] Log Publish not set, skipping...
2025/10/17 09:10:01.157039 [INFO] Log Publish not set, skipping...
2025/10/17 09:30:01.185417 [INFO] Log Publish not set, skipping...
2025/10/17 09:50:01.219013 [INFO] Log Publish not set, skipping...
2025/10/17 10:10:01.497580 [INFO] Log Publish not set, skipping...
2025/10/17 10:30:01.526604 [INFO] Log Publish not set, skipping...
2025/10/17 10:50:01.578105 [INFO] Log Publish not set, skipping...
2025/10/17 11:10:02.010041 [INFO] Log Publish not set, skipping...
2025/10/17 11:30:01.032743 [INFO] Log Publish not set, skipping...
2025/10/17 11:50:01.047114 [INFO] Log Publish not set, skipping...
2025/10/17 12:10:01.214010 [INFO] Log Publish not set, skipping...
2025/10/17 12:30:01.268657 [INFO] Log Publish not set, skipping...
2025/10/17 12:50:01.297093 [INFO] Log Publish not set, skipping...
2025/10/17 13:10:01.622482 [INFO] Log Publish not set, skipping...
2025/10/17 13:30:01.669865 [INFO] Log Publish not set, skipping...
2025/10/17 13:50:01.715246 [INFO] Log Publish not set, skipping...
2025/10/17 14:10:02.051583 [INFO] Log Publish not set, skipping...
2025/10/17 14:30:01.080088 [INFO] Log Publish not set, skipping...
2025/10/17 14:50:01.096131 [INFO] Log Publish not set, skipping...
2025/10/17 15:10:01.244976 [INFO] Log Publish not set, skipping...
2025/10/17 15:30:01.279575 [INFO] Log Publish not set, skipping...
2025/10/17 15:50:01.315849 [INFO] Log Publish not set, skipping...
2025/10/17 16:10:01.737034 [INFO] Log Publish not set, skipping...
2025/10/17 16:30:01.772059 [INFO] Log Publish not set, skipping...
2025/10/17 16:50:01.841004 [INFO] Log Publish not set, skipping...
2025/10/17 17:10:01.348707 [INFO] Log Publish not set, skipping...
2025/10/17 17:30:01.407284 [INFO] Log Publish not set, skipping...
2025/10/17 17:50:01.439837 [INFO] Log Publish not set, skipping...
2025/10/17 18:10:01.806083 [INFO] Log Publish not set, skipping...
2025/10/17 18:30:01.880644 [INFO] Log Publish not set, skipping...
2025/10/17 18:50:01.922675 [INFO] Log Publish not set, skipping...
2025/10/17 19:10:01.313695 [INFO] Log Publish not set, skipping...
2025/10/17 19:30:01.339286 [INFO] Log Publish not set, skipping...
2025/10/17 19:50:01.396689 [INFO] Log Publish not set, skipping...
2025/10/17 20:10:01.678036 [INFO] Log Publish not set, skipping...
2025/10/17 20:30:01.713828 [INFO] Log Publish not set, skipping...
2025/10/17 20:50:01.753787 [INFO] Log Publish not set, skipping...
2025/10/17 21:10:02.017321 [INFO] Log Publish not set, skipping...
2025/10/17 21:30:01.037656 [INFO] Log Publish not set, skipping...
2025/10/17 21:50:01.056452 [INFO] Log Publish not set, skipping...
2025/10/17 22:10:01.302518 [INFO] Log Publish not set, skipping...
2025/10/17 22:30:01.329282 [INFO] Log Publish not set, skipping...
2025/10/17 22:50:01.359391 [INFO] Log Publish not set, skipping...
2025/10/17 23:10:01.729010 [INFO] Log Publish not set, skipping...
2025/10/17 23:30:01.801769 [INFO] Log Publish not set, skipping...
2025/10/17 23:50:01.855297 [INFO] Log Publish not set, skipping...
2025/10/18 00:10:01.423732 [INFO] Log Publish not set, skipping...
2025/10/18 00:30:01.464439 [INFO] Log Publish not set, skipping...
2025/10/18 00:50:01.571551 [INFO] Log Publish not set, skipping...
2025/10/18 01:10:01.164496 [INFO] Log Publish not set, skipping...
2025/10/18 01:30:01.222295 [INFO] Log Publish not set, skipping...
2025/10/18 01:50:01.244530 [INFO] Log Publish not set, skipping...
2025/10/18 02:10:01.532332 [INFO] Log Publish not set, skipping...
2025/10/18 02:30:01.557685 [INFO] Log Publish not set, skipping...
2025/10/18 02:50:01.619142 [INFO] Log Publish not set, skipping...
2025/10/18 03:10:01.919304 [INFO] Log Publish not set, skipping...
2025/10/18 03:30:02.156522 [INFO] Log Publish not set, skipping...
2025/10/18 03:50:01.183757 [INFO] Log Publish not set, skipping...
2025/10/18 04:10:01.429272 [INFO] Log Publish not set, skipping...
2025/10/18 04:30:01.461503 [INFO] Log Publish not set, skipping...
2025/10/18 04:50:01.493331 [INFO] Log Publish not set, skipping...
2025/10/18 05:10:01.937564 [INFO] Log Publish not set, skipping...
2025/10/18 05:30:01.990207 [INFO] Log Publish not set, skipping...
2025/10/18 05:50:02.037922 [INFO] Log Publish not set, skipping...
2025/10/18 06:10:01.237801 [INFO] Log Publish not set, skipping...
2025/10/18 06:30:01.284494 [INFO] Log Publish not set, skipping...
2025/10/18 06:50:01.308693 [INFO] Log Publish not set, skipping...
2025/10/18 07:10:01.646935 [INFO] Log Publish not set, skipping...
2025/10/18 07:30:01.757354 [INFO] Log Publish not set, skipping...
2025/10/18 07:50:01.795165 [INFO] Log Publish not set, skipping...
2025/10/18 08:10:01.412284 [INFO] Log Publish not set, skipping...
2025/10/18 08:30:01.486411 [INFO] Log Publish not set, skipping...
2025/10/18 08:50:01.570254 [INFO] Log Publish not set, skipping...
2025/10/18 09:10:02.038190 [INFO] Log Publish not set, skipping...
2025/10/18 09:30:01.054292 [INFO] Log Publish not set, skipping...
2025/10/18 09:50:01.069754 [INFO] Log Publish not set, skipping...
2025/10/18 10:10:01.327566 [INFO] Log Publish not set, skipping...
2025/10/18 10:30:01.368023 [INFO] Log Publish not set, skipping...
2025/10/18 10:50:01.394951 [INFO] Log Publish not set, skipping...
2025/10/18 11:10:01.748496 [INFO] Log Publish not set, skipping...
2025/10/18 11:30:01.833400 [INFO] Log Publish not set, skipping...
2025/10/18 11:50:01.874163 [INFO] Log Publish not set, skipping...
